absolute_path,relative path,rating
C:\Users\natal\lab_2_python\dataset_copy3\04337,dataset_copy3\04337,3
C:\Users\natal\lab_2_python\dataset_copy3\08918,dataset_copy3\08918,3
C:\Users\natal\lab_2_python\dataset_copy3\08059,dataset_copy3\08059,3
C:\Users\natal\lab_2_python\dataset_copy3\06162,dataset_copy3\06162,3
C:\Users\natal\lab_2_python\dataset_copy3\07820,dataset_copy3\07820,3
C:\Users\natal\lab_2_python\dataset_copy3\03521,dataset_copy3\03521,3
C:\Users\natal\lab_2_python\dataset_copy3\08436,dataset_copy3\08436,3
C:\Users\natal\lab_2_python\dataset_copy3\07238,dataset_copy3\07238,3
C:\Users\natal\lab_2_python\dataset_copy3\07465,dataset_copy3\07465,3
C:\Users\natal\lab_2_python\dataset_copy3\07676,dataset_copy3\07676,3
C:\Users\natal\lab_2_python\dataset_copy3\09332,dataset_copy3\09332,3
C:\Users\natal\lab_2_python\dataset_copy3\06299,dataset_copy3\06299,3
C:\Users\natal\lab_2_python\dataset_copy3\05700,dataset_copy3\05700,3
C:\Users\natal\lab_2_python\dataset_copy3\06970,dataset_copy3\06970,3
C:\Users\natal\lab_2_python\dataset_copy3\08795,dataset_copy3\08795,3
C:\Users\natal\lab_2_python\dataset_copy3\01042,dataset_copy3\01042,3
C:\Users\natal\lab_2_python\dataset_copy3\00208,dataset_copy3\00208,3
C:\Users\natal\lab_2_python\dataset_copy3\02397,dataset_copy3\02397,3
C:\Users\natal\lab_2_python\dataset_copy3\00288,dataset_copy3\00288,3
C:\Users\natal\lab_2_python\dataset_copy3\09146,dataset_copy3\09146,3
C:\Users\natal\lab_2_python\dataset_copy3\07303,dataset_copy3\07303,3
C:\Users\natal\lab_2_python\dataset_copy3\03682,dataset_copy3\03682,3
C:\Users\natal\lab_2_python\dataset_copy3\03157,dataset_copy3\03157,3
C:\Users\natal\lab_2_python\dataset_copy3\04707,dataset_copy3\04707,3
C:\Users\natal\lab_2_python\dataset_copy3\01624,dataset_copy3\01624,3
C:\Users\natal\lab_2_python\dataset_copy3\05256,dataset_copy3\05256,3
C:\Users\natal\lab_2_python\dataset_copy3\04717,dataset_copy3\04717,3
C:\Users\natal\lab_2_python\dataset_copy3\03824,dataset_copy3\03824,3
C:\Users\natal\lab_2_python\dataset_copy3\05518,dataset_copy3\05518,3
C:\Users\natal\lab_2_python\dataset_copy3\06265,dataset_copy3\06265,3
C:\Users\natal\lab_2_python\dataset_copy3\09248,dataset_copy3\09248,3
C:\Users\natal\lab_2_python\dataset_copy3\04737,dataset_copy3\04737,3
C:\Users\natal\lab_2_python\dataset_copy3\05910,dataset_copy3\05910,3
C:\Users\natal\lab_2_python\dataset_copy3\03046,dataset_copy3\03046,3
C:\Users\natal\lab_2_python\dataset_copy3\06535,dataset_copy3\06535,3
C:\Users\natal\lab_2_python\dataset_copy3\05463,dataset_copy3\05463,3
C:\Users\natal\lab_2_python\dataset_copy3\09596,dataset_copy3\09596,3
C:\Users\natal\lab_2_python\dataset_copy3\01395,dataset_copy3\01395,3
C:\Users\natal\lab_2_python\dataset_copy3\07351,dataset_copy3\07351,3
C:\Users\natal\lab_2_python\dataset_copy3\06241,dataset_copy3\06241,3
C:\Users\natal\lab_2_python\dataset_copy3\09800,dataset_copy3\09800,3
C:\Users\natal\lab_2_python\dataset_copy3\09174,dataset_copy3\09174,3
C:\Users\natal\lab_2_python\dataset_copy3\01132,dataset_copy3\01132,3
C:\Users\natal\lab_2_python\dataset_copy3\09588,dataset_copy3\09588,3
C:\Users\natal\lab_2_python\dataset_copy3\06895,dataset_copy3\06895,3
C:\Users\natal\lab_2_python\dataset_copy3\01977,dataset_copy3\01977,3
C:\Users\natal\lab_2_python\dataset_copy3\09402,dataset_copy3\09402,3
C:\Users\natal\lab_2_python\dataset_copy3\02426,dataset_copy3\02426,3
C:\Users\natal\lab_2_python\dataset_copy3\04593,dataset_copy3\04593,3
C:\Users\natal\lab_2_python\dataset_copy3\05504,dataset_copy3\05504,3
C:\Users\natal\lab_2_python\dataset_copy3\08675,dataset_copy3\08675,3
C:\Users\natal\lab_2_python\dataset_copy3\01393,dataset_copy3\01393,3
C:\Users\natal\lab_2_python\dataset_copy3\09230,dataset_copy3\09230,3
C:\Users\natal\lab_2_python\dataset_copy3\08691,dataset_copy3\08691,3
C:\Users\natal\lab_2_python\dataset_copy3\07966,dataset_copy3\07966,3
C:\Users\natal\lab_2_python\dataset_copy3\09082,dataset_copy3\09082,3
C:\Users\natal\lab_2_python\dataset_copy3\06300,dataset_copy3\06300,3
C:\Users\natal\lab_2_python\dataset_copy3\01239,dataset_copy3\01239,3
C:\Users\natal\lab_2_python\dataset_copy3\05857,dataset_copy3\05857,3
C:\Users\natal\lab_2_python\dataset_copy3\02449,dataset_copy3\02449,3
C:\Users\natal\lab_2_python\dataset_copy3\01040,dataset_copy3\01040,3
C:\Users\natal\lab_2_python\dataset_copy3\06738,dataset_copy3\06738,3
C:\Users\natal\lab_2_python\dataset_copy3\03366,dataset_copy3\03366,3
C:\Users\natal\lab_2_python\dataset_copy3\01663,dataset_copy3\01663,3
C:\Users\natal\lab_2_python\dataset_copy3\08614,dataset_copy3\08614,3
C:\Users\natal\lab_2_python\dataset_copy3\03700,dataset_copy3\03700,3
C:\Users\natal\lab_2_python\dataset_copy3\01027,dataset_copy3\01027,3
C:\Users\natal\lab_2_python\dataset_copy3\07884,dataset_copy3\07884,3
C:\Users\natal\lab_2_python\dataset_copy3\08529,dataset_copy3\08529,3
C:\Users\natal\lab_2_python\dataset_copy3\09935,dataset_copy3\09935,3
C:\Users\natal\lab_2_python\dataset_copy3\01505,dataset_copy3\01505,3
C:\Users\natal\lab_2_python\dataset_copy3\08956,dataset_copy3\08956,3
C:\Users\natal\lab_2_python\dataset_copy3\01419,dataset_copy3\01419,3
C:\Users\natal\lab_2_python\dataset_copy3\06988,dataset_copy3\06988,3
C:\Users\natal\lab_2_python\dataset_copy3\00062,dataset_copy3\00062,3
C:\Users\natal\lab_2_python\dataset_copy3\05144,dataset_copy3\05144,3
C:\Users\natal\lab_2_python\dataset_copy3\04371,dataset_copy3\04371,3
C:\Users\natal\lab_2_python\dataset_copy3\01273,dataset_copy3\01273,3
C:\Users\natal\lab_2_python\dataset_copy3\03433,dataset_copy3\03433,3
C:\Users\natal\lab_2_python\dataset_copy3\01739,dataset_copy3\01739,3
C:\Users\natal\lab_2_python\dataset_copy3\07063,dataset_copy3\07063,3
C:\Users\natal\lab_2_python\dataset_copy3\09688,dataset_copy3\09688,3
C:\Users\natal\lab_2_python\dataset_copy3\03059,dataset_copy3\03059,3
C:\Users\natal\lab_2_python\dataset_copy3\07050,dataset_copy3\07050,3
C:\Users\natal\lab_2_python\dataset_copy3\04202,dataset_copy3\04202,3
C:\Users\natal\lab_2_python\dataset_copy3\05845,dataset_copy3\05845,3
C:\Users\natal\lab_2_python\dataset_copy3\09122,dataset_copy3\09122,3
C:\Users\natal\lab_2_python\dataset_copy3\00959,dataset_copy3\00959,3
C:\Users\natal\lab_2_python\dataset_copy3\09891,dataset_copy3\09891,3
C:\Users\natal\lab_2_python\dataset_copy3\03292,dataset_copy3\03292,3
C:\Users\natal\lab_2_python\dataset_copy3\06668,dataset_copy3\06668,3
C:\Users\natal\lab_2_python\dataset_copy3\09614,dataset_copy3\09614,3
C:\Users\natal\lab_2_python\dataset_copy3\09544,dataset_copy3\09544,3
C:\Users\natal\lab_2_python\dataset_copy3\07121,dataset_copy3\07121,3
C:\Users\natal\lab_2_python\dataset_copy3\01006,dataset_copy3\01006,3
C:\Users\natal\lab_2_python\dataset_copy3\01700,dataset_copy3\01700,3
C:\Users\natal\lab_2_python\dataset_copy3\08351,dataset_copy3\08351,3
C:\Users\natal\lab_2_python\dataset_copy3\07822,dataset_copy3\07822,3
C:\Users\natal\lab_2_python\dataset_copy3\06541,dataset_copy3\06541,3
C:\Users\natal\lab_2_python\dataset_copy3\09616,dataset_copy3\09616,3
C:\Users\natal\lab_2_python\dataset_copy3\03557,dataset_copy3\03557,3
C:\Users\natal\lab_2_python\dataset_copy3\00394,dataset_copy3\00394,3
C:\Users\natal\lab_2_python\dataset_copy3\05363,dataset_copy3\05363,3
C:\Users\natal\lab_2_python\dataset_copy3\04085,dataset_copy3\04085,3
C:\Users\natal\lab_2_python\dataset_copy3\00317,dataset_copy3\00317,3
C:\Users\natal\lab_2_python\dataset_copy3\01723,dataset_copy3\01723,3
C:\Users\natal\lab_2_python\dataset_copy3\06606,dataset_copy3\06606,3
C:\Users\natal\lab_2_python\dataset_copy3\00448,dataset_copy3\00448,3
C:\Users\natal\lab_2_python\dataset_copy3\08762,dataset_copy3\08762,3
C:\Users\natal\lab_2_python\dataset_copy3\08449,dataset_copy3\08449,3
C:\Users\natal\lab_2_python\dataset_copy3\06994,dataset_copy3\06994,3
C:\Users\natal\lab_2_python\dataset_copy3\05547,dataset_copy3\05547,3
C:\Users\natal\lab_2_python\dataset_copy3\09087,dataset_copy3\09087,3
C:\Users\natal\lab_2_python\dataset_copy3\06303,dataset_copy3\06303,3
C:\Users\natal\lab_2_python\dataset_copy3\09116,dataset_copy3\09116,3
C:\Users\natal\lab_2_python\dataset_copy3\01538,dataset_copy3\01538,3
C:\Users\natal\lab_2_python\dataset_copy3\00043,dataset_copy3\00043,3
C:\Users\natal\lab_2_python\dataset_copy3\03144,dataset_copy3\03144,3
C:\Users\natal\lab_2_python\dataset_copy3\05211,dataset_copy3\05211,3
C:\Users\natal\lab_2_python\dataset_copy3\06365,dataset_copy3\06365,3
C:\Users\natal\lab_2_python\dataset_copy3\03405,dataset_copy3\03405,3
C:\Users\natal\lab_2_python\dataset_copy3\04139,dataset_copy3\04139,3
C:\Users\natal\lab_2_python\dataset_copy3\03186,dataset_copy3\03186,3
C:\Users\natal\lab_2_python\dataset_copy3\03975,dataset_copy3\03975,3
C:\Users\natal\lab_2_python\dataset_copy3\02373,dataset_copy3\02373,3
C:\Users\natal\lab_2_python\dataset_copy3\08350,dataset_copy3\08350,3
C:\Users\natal\lab_2_python\dataset_copy3\02025,dataset_copy3\02025,3
C:\Users\natal\lab_2_python\dataset_copy3\07521,dataset_copy3\07521,3
C:\Users\natal\lab_2_python\dataset_copy3\04219,dataset_copy3\04219,3
C:\Users\natal\lab_2_python\dataset_copy3\05798,dataset_copy3\05798,3
C:\Users\natal\lab_2_python\dataset_copy3\04769,dataset_copy3\04769,3
C:\Users\natal\lab_2_python\dataset_copy3\09455,dataset_copy3\09455,3
C:\Users\natal\lab_2_python\dataset_copy3\00890,dataset_copy3\00890,3
C:\Users\natal\lab_2_python\dataset_copy3\09533,dataset_copy3\09533,3
C:\Users\natal\lab_2_python\dataset_copy3\03638,dataset_copy3\03638,3
C:\Users\natal\lab_2_python\dataset_copy3\07252,dataset_copy3\07252,3
C:\Users\natal\lab_2_python\dataset_copy3\08695,dataset_copy3\08695,3
C:\Users\natal\lab_2_python\dataset_copy3\03457,dataset_copy3\03457,3
C:\Users\natal\lab_2_python\dataset_copy3\09954,dataset_copy3\09954,3
C:\Users\natal\lab_2_python\dataset_copy3\08929,dataset_copy3\08929,3
C:\Users\natal\lab_2_python\dataset_copy3\00136,dataset_copy3\00136,3
C:\Users\natal\lab_2_python\dataset_copy3\05807,dataset_copy3\05807,3
C:\Users\natal\lab_2_python\dataset_copy3\04348,dataset_copy3\04348,3
C:\Users\natal\lab_2_python\dataset_copy3\00232,dataset_copy3\00232,3
C:\Users\natal\lab_2_python\dataset_copy3\08470,dataset_copy3\08470,3
C:\Users\natal\lab_2_python\dataset_copy3\05486,dataset_copy3\05486,3
C:\Users\natal\lab_2_python\dataset_copy3\06693,dataset_copy3\06693,3
C:\Users\natal\lab_2_python\dataset_copy3\04250,dataset_copy3\04250,3
C:\Users\natal\lab_2_python\dataset_copy3\09505,dataset_copy3\09505,3
C:\Users\natal\lab_2_python\dataset_copy3\06018,dataset_copy3\06018,3
C:\Users\natal\lab_2_python\dataset_copy3\03017,dataset_copy3\03017,3
C:\Users\natal\lab_2_python\dataset_copy3\01746,dataset_copy3\01746,3
C:\Users\natal\lab_2_python\dataset_copy3\02204,dataset_copy3\02204,3
C:\Users\natal\lab_2_python\dataset_copy3\01644,dataset_copy3\01644,3
C:\Users\natal\lab_2_python\dataset_copy3\01337,dataset_copy3\01337,3
C:\Users\natal\lab_2_python\dataset_copy3\05290,dataset_copy3\05290,3
C:\Users\natal\lab_2_python\dataset_copy3\06884,dataset_copy3\06884,3
C:\Users\natal\lab_2_python\dataset_copy3\06554,dataset_copy3\06554,3
C:\Users\natal\lab_2_python\dataset_copy3\01865,dataset_copy3\01865,3
C:\Users\natal\lab_2_python\dataset_copy3\00596,dataset_copy3\00596,3
C:\Users\natal\lab_2_python\dataset_copy3\01766,dataset_copy3\01766,3
C:\Users\natal\lab_2_python\dataset_copy3\08878,dataset_copy3\08878,3
C:\Users\natal\lab_2_python\dataset_copy3\07158,dataset_copy3\07158,3
C:\Users\natal\lab_2_python\dataset_copy3\07159,dataset_copy3\07159,3
C:\Users\natal\lab_2_python\dataset_copy3\07602,dataset_copy3\07602,3
C:\Users\natal\lab_2_python\dataset_copy3\02017,dataset_copy3\02017,3
C:\Users\natal\lab_2_python\dataset_copy3\00351,dataset_copy3\00351,3
C:\Users\natal\lab_2_python\dataset_copy3\04803,dataset_copy3\04803,3
C:\Users\natal\lab_2_python\dataset_copy3\01822,dataset_copy3\01822,3
C:\Users\natal\lab_2_python\dataset_copy3\06455,dataset_copy3\06455,3
C:\Users\natal\lab_2_python\dataset_copy3\05017,dataset_copy3\05017,3
C:\Users\natal\lab_2_python\dataset_copy3\02483,dataset_copy3\02483,3
C:\Users\natal\lab_2_python\dataset_copy3\03998,dataset_copy3\03998,3
C:\Users\natal\lab_2_python\dataset_copy3\04916,dataset_copy3\04916,3
C:\Users\natal\lab_2_python\dataset_copy3\06401,dataset_copy3\06401,3
C:\Users\natal\lab_2_python\dataset_copy3\05899,dataset_copy3\05899,3
C:\Users\natal\lab_2_python\dataset_copy3\04908,dataset_copy3\04908,3
C:\Users\natal\lab_2_python\dataset_copy3\03708,dataset_copy3\03708,3
C:\Users\natal\lab_2_python\dataset_copy3\01443,dataset_copy3\01443,3
C:\Users\natal\lab_2_python\dataset_copy3\04300,dataset_copy3\04300,3
C:\Users\natal\lab_2_python\dataset_copy3\04444,dataset_copy3\04444,3
C:\Users\natal\lab_2_python\dataset_copy3\07310,dataset_copy3\07310,3
C:\Users\natal\lab_2_python\dataset_copy3\05257,dataset_copy3\05257,3
C:\Users\natal\lab_2_python\dataset_copy3\00056,dataset_copy3\00056,3
C:\Users\natal\lab_2_python\dataset_copy3\06374,dataset_copy3\06374,3
C:\Users\natal\lab_2_python\dataset_copy3\00615,dataset_copy3\00615,3
C:\Users\natal\lab_2_python\dataset_copy3\09987,dataset_copy3\09987,3
C:\Users\natal\lab_2_python\dataset_copy3\08924,dataset_copy3\08924,3
C:\Users\natal\lab_2_python\dataset_copy3\03691,dataset_copy3\03691,3
C:\Users\natal\lab_2_python\dataset_copy3\07356,dataset_copy3\07356,3
C:\Users\natal\lab_2_python\dataset_copy3\06825,dataset_copy3\06825,3
C:\Users\natal\lab_2_python\dataset_copy3\08163,dataset_copy3\08163,3
C:\Users\natal\lab_2_python\dataset_copy3\04789,dataset_copy3\04789,3
C:\Users\natal\lab_2_python\dataset_copy3\05635,dataset_copy3\05635,3
C:\Users\natal\lab_2_python\dataset_copy3\05675,dataset_copy3\05675,3
C:\Users\natal\lab_2_python\dataset_copy3\08524,dataset_copy3\08524,3
C:\Users\natal\lab_2_python\dataset_copy3\07127,dataset_copy3\07127,3
C:\Users\natal\lab_2_python\dataset_copy3\00985,dataset_copy3\00985,3
C:\Users\natal\lab_2_python\dataset_copy3\00886,dataset_copy3\00886,3
C:\Users\natal\lab_2_python\dataset_copy3\06254,dataset_copy3\06254,3
C:\Users\natal\lab_2_python\dataset_copy3\04951,dataset_copy3\04951,3
C:\Users\natal\lab_2_python\dataset_copy3\04056,dataset_copy3\04056,3
C:\Users\natal\lab_2_python\dataset_copy3\02807,dataset_copy3\02807,3
C:\Users\natal\lab_2_python\dataset_copy3\05473,dataset_copy3\05473,3
C:\Users\natal\lab_2_python\dataset_copy3\05659,dataset_copy3\05659,3
C:\Users\natal\lab_2_python\dataset_copy3\00037,dataset_copy3\00037,3
C:\Users\natal\lab_2_python\dataset_copy3\02385,dataset_copy3\02385,3
C:\Users\natal\lab_2_python\dataset_copy3\04136,dataset_copy3\04136,3
C:\Users\natal\lab_2_python\dataset_copy3\06674,dataset_copy3\06674,3
C:\Users\natal\lab_2_python\dataset_copy3\01753,dataset_copy3\01753,3
C:\Users\natal\lab_2_python\dataset_copy3\08283,dataset_copy3\08283,3
C:\Users\natal\lab_2_python\dataset_copy3\08601,dataset_copy3\08601,3
C:\Users\natal\lab_2_python\dataset_copy3\05839,dataset_copy3\05839,3
C:\Users\natal\lab_2_python\dataset_copy3\04450,dataset_copy3\04450,3
C:\Users\natal\lab_2_python\dataset_copy3\08300,dataset_copy3\08300,3
C:\Users\natal\lab_2_python\dataset_copy3\09418,dataset_copy3\09418,3
C:\Users\natal\lab_2_python\dataset_copy3\09602,dataset_copy3\09602,3
C:\Users\natal\lab_2_python\dataset_copy3\08678,dataset_copy3\08678,3
C:\Users\natal\lab_2_python\dataset_copy3\06782,dataset_copy3\06782,3
C:\Users\natal\lab_2_python\dataset_copy3\04629,dataset_copy3\04629,3
C:\Users\natal\lab_2_python\dataset_copy3\07877,dataset_copy3\07877,3
C:\Users\natal\lab_2_python\dataset_copy3\01997,dataset_copy3\01997,3
C:\Users\natal\lab_2_python\dataset_copy3\08187,dataset_copy3\08187,3
C:\Users\natal\lab_2_python\dataset_copy3\03715,dataset_copy3\03715,3
C:\Users\natal\lab_2_python\dataset_copy3\08590,dataset_copy3\08590,3
C:\Users\natal\lab_2_python\dataset_copy3\05372,dataset_copy3\05372,3
C:\Users\natal\lab_2_python\dataset_copy3\03815,dataset_copy3\03815,3
C:\Users\natal\lab_2_python\dataset_copy3\04974,dataset_copy3\04974,3
C:\Users\natal\lab_2_python\dataset_copy3\06335,dataset_copy3\06335,3
C:\Users\natal\lab_2_python\dataset_copy3\07967,dataset_copy3\07967,3
C:\Users\natal\lab_2_python\dataset_copy3\02945,dataset_copy3\02945,3
C:\Users\natal\lab_2_python\dataset_copy3\01998,dataset_copy3\01998,3
C:\Users\natal\lab_2_python\dataset_copy3\01820,dataset_copy3\01820,3
C:\Users\natal\lab_2_python\dataset_copy3\01168,dataset_copy3\01168,3
C:\Users\natal\lab_2_python\dataset_copy3\03000,dataset_copy3\03000,3
C:\Users\natal\lab_2_python\dataset_copy3\01282,dataset_copy3\01282,3
C:\Users\natal\lab_2_python\dataset_copy3\00012,dataset_copy3\00012,3
C:\Users\natal\lab_2_python\dataset_copy3\09725,dataset_copy3\09725,3
C:\Users\natal\lab_2_python\dataset_copy3\08432,dataset_copy3\08432,3
C:\Users\natal\lab_2_python\dataset_copy3\09957,dataset_copy3\09957,3
C:\Users\natal\lab_2_python\dataset_copy3\03138,dataset_copy3\03138,3
C:\Users\natal\lab_2_python\dataset_copy3\04837,dataset_copy3\04837,3
C:\Users\natal\lab_2_python\dataset_copy3\06208,dataset_copy3\06208,3
C:\Users\natal\lab_2_python\dataset_copy3\05334,dataset_copy3\05334,3
C:\Users\natal\lab_2_python\dataset_copy3\09461,dataset_copy3\09461,3
C:\Users\natal\lab_2_python\dataset_copy3\02644,dataset_copy3\02644,3
C:\Users\natal\lab_2_python\dataset_copy3\04357,dataset_copy3\04357,3
C:\Users\natal\lab_2_python\dataset_copy3\06259,dataset_copy3\06259,3
C:\Users\natal\lab_2_python\dataset_copy3\05098,dataset_copy3\05098,3
C:\Users\natal\lab_2_python\dataset_copy3\09421,dataset_copy3\09421,3
C:\Users\natal\lab_2_python\dataset_copy3\09328,dataset_copy3\09328,3
C:\Users\natal\lab_2_python\dataset_copy3\03269,dataset_copy3\03269,3
C:\Users\natal\lab_2_python\dataset_copy3\06049,dataset_copy3\06049,3
C:\Users\natal\lab_2_python\dataset_copy3\03441,dataset_copy3\03441,3
C:\Users\natal\lab_2_python\dataset_copy3\04591,dataset_copy3\04591,3
C:\Users\natal\lab_2_python\dataset_copy3\03423,dataset_copy3\03423,3
C:\Users\natal\lab_2_python\dataset_copy3\04925,dataset_copy3\04925,3
C:\Users\natal\lab_2_python\dataset_copy3\09195,dataset_copy3\09195,3
C:\Users\natal\lab_2_python\dataset_copy3\04755,dataset_copy3\04755,3
C:\Users\natal\lab_2_python\dataset_copy3\01672,dataset_copy3\01672,3
C:\Users\natal\lab_2_python\dataset_copy3\09334,dataset_copy3\09334,3
C:\Users\natal\lab_2_python\dataset_copy3\07297,dataset_copy3\07297,3
C:\Users\natal\lab_2_python\dataset_copy3\03683,dataset_copy3\03683,3
C:\Users\natal\lab_2_python\dataset_copy3\02514,dataset_copy3\02514,3
C:\Users\natal\lab_2_python\dataset_copy3\04522,dataset_copy3\04522,3
C:\Users\natal\lab_2_python\dataset_copy3\08791,dataset_copy3\08791,3
C:\Users\natal\lab_2_python\dataset_copy3\01541,dataset_copy3\01541,3
C:\Users\natal\lab_2_python\dataset_copy3\01162,dataset_copy3\01162,3
C:\Users\natal\lab_2_python\dataset_copy3\04243,dataset_copy3\04243,3
C:\Users\natal\lab_2_python\dataset_copy3\05507,dataset_copy3\05507,3
C:\Users\natal\lab_2_python\dataset_copy3\03774,dataset_copy3\03774,3
C:\Users\natal\lab_2_python\dataset_copy3\00454,dataset_copy3\00454,3
C:\Users\natal\lab_2_python\dataset_copy3\07047,dataset_copy3\07047,3
C:\Users\natal\lab_2_python\dataset_copy3\00797,dataset_copy3\00797,3
C:\Users\natal\lab_2_python\dataset_copy3\00146,dataset_copy3\00146,3
C:\Users\natal\lab_2_python\dataset_copy3\02205,dataset_copy3\02205,3
C:\Users\natal\lab_2_python\dataset_copy3\07054,dataset_copy3\07054,3
C:\Users\natal\lab_2_python\dataset_copy3\03993,dataset_copy3\03993,3
C:\Users\natal\lab_2_python\dataset_copy3\07529,dataset_copy3\07529,3
C:\Users\natal\lab_2_python\dataset_copy3\06279,dataset_copy3\06279,3
C:\Users\natal\lab_2_python\dataset_copy3\06900,dataset_copy3\06900,3
C:\Users\natal\lab_2_python\dataset_copy3\01113,dataset_copy3\01113,3
C:\Users\natal\lab_2_python\dataset_copy3\03268,dataset_copy3\03268,3
C:\Users\natal\lab_2_python\dataset_copy3\04365,dataset_copy3\04365,3
C:\Users\natal\lab_2_python\dataset_copy3\04177,dataset_copy3\04177,3
C:\Users\natal\lab_2_python\dataset_copy3\07005,dataset_copy3\07005,3
C:\Users\natal\lab_2_python\dataset_copy3\04835,dataset_copy3\04835,3
C:\Users\natal\lab_2_python\dataset_copy3\08233,dataset_copy3\08233,3
C:\Users\natal\lab_2_python\dataset_copy3\00842,dataset_copy3\00842,3
C:\Users\natal\lab_2_python\dataset_copy3\03802,dataset_copy3\03802,3
C:\Users\natal\lab_2_python\dataset_copy3\09139,dataset_copy3\09139,3
C:\Users\natal\lab_2_python\dataset_copy3\08475,dataset_copy3\08475,3
C:\Users\natal\lab_2_python\dataset_copy3\00369,dataset_copy3\00369,3
C:\Users\natal\lab_2_python\dataset_copy3\03197,dataset_copy3\03197,3
C:\Users\natal\lab_2_python\dataset_copy3\08093,dataset_copy3\08093,3
C:\Users\natal\lab_2_python\dataset_copy3\06892,dataset_copy3\06892,3
C:\Users\natal\lab_2_python\dataset_copy3\00765,dataset_copy3\00765,3
C:\Users\natal\lab_2_python\dataset_copy3\01653,dataset_copy3\01653,3
C:\Users\natal\lab_2_python\dataset_copy3\00399,dataset_copy3\00399,3
C:\Users\natal\lab_2_python\dataset_copy3\05585,dataset_copy3\05585,3
C:\Users\natal\lab_2_python\dataset_copy3\02923,dataset_copy3\02923,3
C:\Users\natal\lab_2_python\dataset_copy3\07195,dataset_copy3\07195,3
C:\Users\natal\lab_2_python\dataset_copy3\07841,dataset_copy3\07841,3
C:\Users\natal\lab_2_python\dataset_copy3\06045,dataset_copy3\06045,3
C:\Users\natal\lab_2_python\dataset_copy3\00544,dataset_copy3\00544,3
C:\Users\natal\lab_2_python\dataset_copy3\06805,dataset_copy3\06805,3
C:\Users\natal\lab_2_python\dataset_copy3\02234,dataset_copy3\02234,3
C:\Users\natal\lab_2_python\dataset_copy3\01250,dataset_copy3\01250,3
C:\Users\natal\lab_2_python\dataset_copy3\09539,dataset_copy3\09539,3
C:\Users\natal\lab_2_python\dataset_copy3\08578,dataset_copy3\08578,3
C:\Users\natal\lab_2_python\dataset_copy3\09214,dataset_copy3\09214,3
C:\Users\natal\lab_2_python\dataset_copy3\03689,dataset_copy3\03689,3
C:\Users\natal\lab_2_python\dataset_copy3\07037,dataset_copy3\07037,3
C:\Users\natal\lab_2_python\dataset_copy3\06960,dataset_copy3\06960,3
C:\Users\natal\lab_2_python\dataset_copy3\03277,dataset_copy3\03277,3
C:\Users\natal\lab_2_python\dataset_copy3\05385,dataset_copy3\05385,3
C:\Users\natal\lab_2_python\dataset_copy3\04442,dataset_copy3\04442,3
C:\Users\natal\lab_2_python\dataset_copy3\01628,dataset_copy3\01628,3
C:\Users\natal\lab_2_python\dataset_copy3\03900,dataset_copy3\03900,3
C:\Users\natal\lab_2_python\dataset_copy3\00607,dataset_copy3\00607,3
C:\Users\natal\lab_2_python\dataset_copy3\00953,dataset_copy3\00953,3
C:\Users\natal\lab_2_python\dataset_copy3\08713,dataset_copy3\08713,3
C:\Users\natal\lab_2_python\dataset_copy3\05314,dataset_copy3\05314,3
C:\Users\natal\lab_2_python\dataset_copy3\00476,dataset_copy3\00476,3
C:\Users\natal\lab_2_python\dataset_copy3\08820,dataset_copy3\08820,3
C:\Users\natal\lab_2_python\dataset_copy3\03240,dataset_copy3\03240,3
C:\Users\natal\lab_2_python\dataset_copy3\09948,dataset_copy3\09948,3
C:\Users\natal\lab_2_python\dataset_copy3\00409,dataset_copy3\00409,3
C:\Users\natal\lab_2_python\dataset_copy3\01677,dataset_copy3\01677,3
C:\Users\natal\lab_2_python\dataset_copy3\01931,dataset_copy3\01931,3
C:\Users\natal\lab_2_python\dataset_copy3\00556,dataset_copy3\00556,3
C:\Users\natal\lab_2_python\dataset_copy3\01572,dataset_copy3\01572,3
C:\Users\natal\lab_2_python\dataset_copy3\09817,dataset_copy3\09817,3
C:\Users\natal\lab_2_python\dataset_copy3\07284,dataset_copy3\07284,3
C:\Users\natal\lab_2_python\dataset_copy3\05378,dataset_copy3\05378,3
C:\Users\natal\lab_2_python\dataset_copy3\02239,dataset_copy3\02239,3
C:\Users\natal\lab_2_python\dataset_copy3\00227,dataset_copy3\00227,3
C:\Users\natal\lab_2_python\dataset_copy3\00851,dataset_copy3\00851,3
C:\Users\natal\lab_2_python\dataset_copy3\02407,dataset_copy3\02407,3
C:\Users\natal\lab_2_python\dataset_copy3\08375,dataset_copy3\08375,3
C:\Users\natal\lab_2_python\dataset_copy3\00980,dataset_copy3\00980,3
C:\Users\natal\lab_2_python\dataset_copy3\09299,dataset_copy3\09299,3
C:\Users\natal\lab_2_python\dataset_copy3\08383,dataset_copy3\08383,3
C:\Users\natal\lab_2_python\dataset_copy3\06564,dataset_copy3\06564,3
C:\Users\natal\lab_2_python\dataset_copy3\02779,dataset_copy3\02779,3
C:\Users\natal\lab_2_python\dataset_copy3\08140,dataset_copy3\08140,3
C:\Users\natal\lab_2_python\dataset_copy3\00515,dataset_copy3\00515,3
C:\Users\natal\lab_2_python\dataset_copy3\02590,dataset_copy3\02590,3
C:\Users\natal\lab_2_python\dataset_copy3\05638,dataset_copy3\05638,3
